date,clusters
2024-06-25,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-26,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-27,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-28,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-01,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-02,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-03,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-05,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-08,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-09,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-10,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-11,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-12,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-15,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-16,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-17,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-18,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-19,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-22,"DTE,ED,XRAY;CDNS,MSFT;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-23,"DTE,ED,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-24,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;FAST,TROW;ADM;CERN;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-07-25,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;FAST,TROW;HON,WM;ADM;CERN;FI;FICO;FISV;MGM;ORCL;SIVB;XOM"
2024-07-26,"CDNS,ETN,MSFT;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;TROW;XOM"
2024-07-29,"CDNS,ETN,MSFT;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;TROW;XOM"
2024-07-30,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;TROW;XOM"
2024-07-31,"DTE,ED,KO,XRAY;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM"
2024-08-01,"DTE,ED,KO;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-02,"CDNS,ETN,MSFT;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-05,"DTE,ED,KO;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-06,"CDNS,ETN,MSFT,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-08-07,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-08,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-09,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-12,"CDNS,ETN,MSFT,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-08-13,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-14,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-15,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-16,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-19,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-20,"CDNS,ETN,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;MSFT;SIVB;XOM;XRAY"
2024-08-21,"CDNS,ETN,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;XOM;XRAY"
2024-08-22,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-23,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-26,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-27,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-28,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-29,"CDNS,ETN,MSFT,ORCL;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;TROW;XOM;XRAY"
2024-08-30,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-03,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-04,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-05,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-06,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-09,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-10,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-11,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-12,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-13,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-16,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-17,"CDNS,ETN,MSFT,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM"
2024-09-18,"CDNS,ETN,MSFT,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM"
2024-09-19,"CDNS,ETN,MSFT,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM;XRAY"
2024-09-20,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-09-23,"CDNS,ETN,MSFT,ORCL,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM"
2024-09-24,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-09-25,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-26,"CDNS,ETN,HON,MSFT,TROW,WM;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM;XRAY"
2024-09-27,"CDNS,ETN,MSFT,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM;XRAY"
2024-09-30,"CDNS,ETN,MSFT,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-01,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-10-02,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-10-03,"CDNS,ETN,MSFT,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-04,"CDNS,ETN,MSFT,TROW;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-07,"ADM,CDNS,ETN,FI,MSFT,TROW;DTE,ED,KO;CERN;FAST;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-08,"ADM,CDNS,ETN,FI,MSFT,TROW;DTE,ED,KO;CERN;FAST;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-09,"ADM,CDNS,ETN,FI,MSFT,TROW;DTE,ED,KO;CERN;FAST;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-10,"ADM,CDNS,ETN,FI,MSFT,ORCL,TROW;DTE,ED,KO;CERN;FAST;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-10-11,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED;CERN;FAST;FICO;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-10-14,"CDNS,ETN,MSFT,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-15,"CDNS,ETN,MSFT,TROW;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-16,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-17,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-18,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-21,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-22,"CDNS,ETN,MSFT;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-23,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-24,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-25,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-28,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-29,"CDNS,WM;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-10-30,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-31,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-01,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-04,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-05,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-06,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-07,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-08,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-11,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-12,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-13,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-14,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-15,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-18,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-19,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-20,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-21,"DTE,ED;MSFT,ORCL;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-22,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-11-25,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-26,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-27,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-11-29,"ETN,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-12-02,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-03,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-04,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-05,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-06,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-09,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-10,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-11,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-12,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-13,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-16,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-17,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-18,"ETN,FICO,ORCL;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FAST;FI;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-12-19,"DTE,ED;ETN,ORCL;MGM,MSFT;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-12-20,"DTE,ED;ETN,ORCL;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-12-23,"ETN,FAST,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
2024-12-24,"ETN,FAST,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
2024-12-26,"ETN,FAST,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
2024-12-27,"ETN,FAST,FICO,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
2024-12-30,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
2024-12-31,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM;XRAY"
